"293","258","20230715","4.00","2.00","3.00"
"294","258","20230715","2.00","2.00","2.00"
"295","258","20230715","5.00","3.00","3.00"
"296","258","20230715","3.00","3.00","3.00"
"297","258","20230715","3.00","3.00","3.00"
"298","262","20230715","3.00","4.00","3.00"
"299","262","20230715","4.00","3.00","3.00"
"300","262","20230715","3.00","5.00","4.00"
"301","262","20230715","3.00","3.00","4.00"
"302","262","20230715","4.00","3.00","4.00"
"303","262","20230715","2.00","4.00","4.00"
"304","262","20230715","4.00","4.00","2.00"
"305","262","20230715","2.00","4.00","3.00"
"306","262","20230715","3.00","3.00","4.00"
"307","270","20230715","4.00","5.00","4.00"
"308","270","20230715","4.00","4.00","5.00"
"309","270","20230715","5.00","3.00","3.00"
"310","270","20230715","4.00","4.00","3.00"
"311","275","20230715","3.00","2.00","3.00"
"312","275","20230715","3.00","3.00","4.00"
"313","275","20230715","2.00","4.00","4.00"
"314","275","20230715","3.00","2.00","4.00"
"315","275","20230715","4.00","4.00","3.00"
"316","275","20230715","3.00","4.00","4.00"
"317","275","20230715","5.00","5.00","4.00"
"318","275","20230715","4.00","4.00","4.00"
"319","275","20230715","4.00","3.00","4.00"
"320","275","20230715","3.00","3.00","3.00"
"321","275","20230715","3.00","4.00","3.00"
"322","275","20230715","2.00","3.00","3.00"
"323","275","20230715","3.00","4.00","4.00"
"324","275","20230715","3.00","4.00","3.00"
"325","279","20230715","5.00","3.00","3.00"
"326","279","20230715","4.00","4.00","4.00"
"327","279","20230715","4.00","4.00","3.00"
"328","279","20230715","4.00","4.00","3.00"
"329","279","20230715","5.00","4.00","4.00"
"330","279","20230715","4.00","5.00","4.00"
"331","279","20230715","2.00","3.00","4.00"
"332","279","20230715","4.00","4.00","4.00"
"333","287","20230715","3.00","3.00","2.00"
"334","287","20230715","2.00","3.00","2.00"
"335","287","20230715","2.00","3.00","3.00"
"336","287","20230715","2.00","3.00","3.00"
"337","287","20230715","2.00","3.00","3.00"
"338","287","20230715","3.00","3.00","3.00"
"339","287","20230715","3.00","3.00","3.00"
"340","287","20230715","1.00","3.00","3.00"
"341","287","20230715","3.00","3.00","2.00"
"342","287","20230715","3.00","2.00","3.00"
"343","295","20230715","3.00","4.00","3.00"
"344","295","20230715","4.00","5.00","4.00"
"345","295","20230715","4.00","3.00","3.00"
"346","295","20230715","4.00","2.00","3.00"
"347","295","20230715","3.00","4.00","3.00"
"348","295","20230715","2.00","4.00","4.00"
"349","295","20230715","4.00","3.00","4.00"
"350","295","20230715","3.00","3.00","5.00"
"351","295","20230715","2.00","2.00","4.00"
"352","295","20230715","3.00","4.00","3.00"
"353","299","20230715","5.00","4.00","4.00"
"354","299","20230715","4.00","5.00","2.00"
"355","299","20230715","4.00","4.00","3.00"
"356","299","20230715","4.00","4.00","4.00"
"357","299","20230715","4.00","4.00","4.00"
"358","299","20230715","4.00","4.00","4.00"
"359","299","20230715","5.00","5.00","3.00"
"360","299","20230715","5.00","4.00","3.00"
"361","299","20230715","4.00","4.00","3.00"
"362","311","20230715","2.00","3.00","2.00"
"363","311","20230715","3.00","3.00","3.00"
"364","311","20230715","4.00","3.00","4.00"
"365","311","20230715","3.00","3.00","2.00"
"366","315","20230715","1.00","3.00","3.00"
"367","315","20230715","4.00","3.00","2.00"
"368","315","20230715","1.00","4.00","2.00"
"369","315","20230715","3.00","3.00","3.00"
"370","315","20230715","3.00","3.00","3.00"
"371","315","20230715","3.00","4.00","3.00"
"372","315","20230715","2.00","2.00","2.00"
"373","315","20230715","3.00","3.00","3.00"
"374","315","20230715","3.00","3.00","3.00"
"375","315","20230715","2.00","3.00","2.00"
"376","329","20230715","2.00","4.00","2.00"
"377","329","20230715","3.00","4.00","4.00"
"378","329","20230715","3.00","5.00","4.00"
"379","329","20230715","4.00","3.00","4.00"
"380","329","20230715","4.00","3.00","3.00"
"381","329","20230715","5.00","3.00","4.00"
"382","329","20230715","4.00","5.00","3.00"
"383","329","20230715","3.00","3.00","4.00"
"384","329","20230715","4.00","3.00","3.00"
"385","329","20230715","2.00","4.00","4.00"
"386","329","20230715","4.00","4.00","4.00"
"387","329","20230715","3.00","4.00","3.00"
"388","329","20230715","4.00","4.00","4.00"
"389","333","20230715","3.00","5.00","5.00"
"390","333","20230715","4.00","5.00","4.00"
"391","333","20230715","4.00","4.00","4.00"
"392","333","20230715","3.00","5.00","3.00"
"393","333","20230715","4.00","4.00","5.00"
"394","333","20230715","3.00","4.00","4.00"
"395","333","20230715","3.00","3.00","4.00"
"396","333","20230715","4.00","4.00","5.00"
"397","333","20230715","3.00","4.00","3.00"
"398","333","20230715","3.00","4.00","4.00"
"399","333","20230715","4.00","4.00","5.00"
"400","333","20230715","5.00","5.00","4.00"
"401","333","20230715","5.00","5.00","5.00"
"402","333","20230715","4.00","4.00","4.00"
"403","345","20230715","5.00","3.00","4.00"
"404","345","20230715","3.00","4.00","4.00"
"405","345","20230715","4.00","3.00","4.00"
"406","345","20230715","5.00","4.00","4.00"
"407","345","20230715","4.00","5.00","3.00"
"408","345","20230715","4.00","4.00","3.00"
"409","345","20230715","4.00","5.00","4.00"
"410","345","20230715","4.00","5.00","4.00"
"411","359","20230715","3.00","5.00","4.00"
"412","359","20230715","5.00","4.00","4.00"
"413","359","20230715","5.00","4.00","4.00"
"414","359","20230715","4.00","4.00","4.00"
"415","371","20230715","5.00","3.00","4.00"
"416","371","20230715","4.00","4.00","4.00"
"417","371","20230715","4.00","5.00","4.00"
"418","371","20230715","3.00","4.00","4.00"
"419","371","20230715","4.00","4.00","4.00"
"420","371","20230715","5.00","4.00","5.00"
"421","377","20230715","3.00","3.00","4.00"
"422","377","20230715","2.00","3.00","3.00"
"423","377","20230715","3.00","3.00","3.00"
"424","377","20230715","2.00","2.00","3.00"
"425","377","20230715","2.00","3.00","2.00"
"426","377","20230715","4.00","2.00","3.00"
"427","377","20230715","3.00","3.00","3.00"
"428","377","20230715","3.00","3.00","3.00"
"429","377","20230715","1.00","3.00","2.00"
"430","377","20230715","1.00","3.00","4.00"
"431","377","20230715","3.00","3.00","3.00"
"432","381","20230715","4.00","3.00","5.00"
"433","381","20230715","3.00","4.00","4.00"
"434","381","20230715","4.00","3.00","3.00"
"435","381","20230715","4.00","4.00","4.00"
"436","381","20230715","4.00","4.00","4.00"
"437","381","20230715","3.00","3.00","3.00"
"438","385","20230715","4.00","4.00","4.00"
"439","385","20230715","4.00","4.00","4.00"
"440","385","20230715","4.00","5.00","4.00"
"441","385","20230715","3.00","4.00","4.00"
"442","385","20230715","3.00","4.00","4.00"
"443","385","20230715","4.00","5.00","4.00"
"444","385","20230715","3.00","3.00","4.00"
"445","417","20230715","4.00","5.00","3.00"
"446","417","20230715","2.00","3.00","3.00"
"447","417","20230715","2.00","3.00","3.00"
"448","417","20230715","3.00","3.00","2.00"
"449","417","20230715","2.00","3.00","2.00"
"450","417","20230715","4.00","3.00","3.00"
"451","417","20230715","2.00","3.00","3.00"
"452","417","20230715","3.00","4.00","2.00"
"453","417","20230715","3.00","3.00","4.00"
"454","417","20230715","2.00","4.00","4.00"
"455","417","20230715","4.00","4.00","3.00"
"456","417","20230715","2.00","3.00","3.00"
"457","417","20230715","4.00","2.00","3.00"
"458","417","20230715","3.00","3.00","3.00"
"459","421","20230715","3.00","2.00","3.00"
"460","421","20230715","3.00","3.00","3.00"
"461","421","20230715","2.00","3.00","2.00"
"462","421","20230715","2.00","2.00","3.00"
"463","421","20230715","2.00","2.00","3.00"
"464","421","20230715","2.00","2.00","3.00"
"465","421","20230715","3.00","3.00","2.00"
"466","421","20230715","3.00","3.00","3.00"
"467","421","20230715","3.00","2.00","2.00"
"468","421","20230715","3.00","3.00","3.00"
"469","421","20230715","2.00","3.00","3.00"
"470","421","20230715","2.00","2.00","3.00"
"471","421","20230715","3.00","4.00","4.00"
"472","421","20230715","2.00","3.00","3.00"
"473","421","20230715","3.00","2.00","3.00"
"474","425","20230715","4.00","4.00","3.00"
"475","425","20230715","4.00","4.00","4.00"
"476","425","20230715","5.00","4.00","4.00"
"477","425","20230715","5.00","4.00","3.00"
"478","425","20230715","4.00","4.00","5.00"
"479","425","20230715","4.00","4.00","4.00"
"480","425","20230715","5.00","4.00","5.00"
"481","425","20230715","4.00","4.00","4.00"
"482","425","20230715","4.00","5.00","5.00"
"483","425","20230715","5.00","5.00","4.00"
"484","425","20230715","4.00","4.00","5.00"
"485","425","20230715","5.00","5.00","3.00"
"486","425","20230715","3.00","4.00","4.00"
"487","444","20230715","4.00","5.00","4.00"
"488","444","20230715","5.00","5.00","4.00"
"489","444","20230715","4.00","5.00","5.00"
"490","444","20230715","4.00","4.00","4.00"
"491","444","20230715","5.00","5.00","5.00"
"492","444","20230715","3.00","3.00","3.00"
"493","444","20230715","4.00","5.00","3.00"
"494","444","20230715","4.00","5.00","4.00"
"495","444","20230715","5.00","5.00","4.00"
"496","444","20230715","4.00","4.00","4.00"
"497","444","20230715","5.00","5.00","5.00"
"498","444","20230715","4.00","5.00","5.00"
"499","444","20230715","4.00","5.00","5.00"
"500","457","20230715","5.00","5.00","4.00"
"501","457","20230715","5.00","5.00","5.00"
"502","457","20230715","5.00","5.00","5.00"
"503","461","20230715","4.00","4.00","3.00"
"504","461","20230715","5.00","5.00","3.00"
"505","461","20230715","4.00","4.00","4.00"
"506","461","20230715","4.00","3.00","4.00"
"507","461","20230715","3.00","4.00","4.00"
"508","461","20230715","3.00","3.00","4.00"
"509","461","20230715","2.00","4.00","3.00"
"510","461","20230715","3.00","4.00","4.00"
"511","461","20230715","4.00","4.00","4.00"
"512","461","20230715","4.00","5.00","3.00"
"513","461","20230715","4.00","3.00","3.00"
"514","461","20230715","3.00","3.00","4.00"
"515","461","20230715","3.00","4.00","5.00"
"516","461","20230715","3.00","4.00","3.00"
"517","493","20230715","1.00","3.00","3.00"
"518","493","20230715","3.00","3.00","4.00"
"519","493","20230715","3.00","4.00","2.00"
"520","493","20230715","5.00","3.00","4.00"
"521","493","20230715","1.00","3.00","4.00"
"522","493","20230715","3.00","4.00","3.00"
"523","493","20230715","2.00","4.00","3.00"
"524","493","20230715","4.00","3.00","4.00"
"525","493","20230715","3.00","3.00","3.00"
"526","493","20230715","2.00","4.00","3.00"
"527","493","20230715","4.00","4.00","3.00"
"528","493","20230715","4.00","4.00","3.00"
"529","493","20230715","2.00","3.00","3.00"
"530","493","20230715","4.00","5.00","4.00"
"531","493","20230715","3.00","4.00","3.00"
"532","497","20230715","2.00","2.00","3.00"
"533","497","20230715","3.00","3.00","3.00"
"534","497","20230715","3.00","3.00","3.00"
"535","497","20230715","2.00","3.00","2.00"
"536","497","20230715","3.00","2.00","3.00"
"537","497","20230715","3.00","3.00","3.00"
"538","497","20230715","2.00","4.00","2.00"
"539","497","20230715","3.00","3.00","3.00"
"540","497","20230715","2.00","2.00","4.00"
"541","497","20230715","4.00","3.00","1.00"
"542","497","20230715","2.00","1.00","3.00"
"543","497","20230715","4.00","4.00","3.00"
"544","517","20230715","3.00","2.00","3.00"
"545","517","20230715","4.00","3.00","3.00"
"546","517","20230715","3.00","3.00","2.00"
"547","517","20230715","4.00","3.00","3.00"
"548","517","20230715","3.00","3.00","3.00"
"549","517","20230715","1.00","2.00","3.00"
"550","517","20230715","4.00","3.00","3.00"
"551","517","20230715","4.00","3.00","3.00"
"552","517","20230715","3.00","3.00","3.00"
"553","517","20230715","3.00","3.00","2.00"
"554","517","20230715","3.00","3.00","2.00"
"555","521","20230715","3.00","3.00","5.00"
"556","521","20230715","4.00","4.00","5.00"
"557","521","20230715","5.00","4.00","4.00"
"558","521","20230715","3.00","4.00","4.00"
"559","521","20230715","3.00","4.00","4.00"
"560","521","20230715","4.00","4.00","4.00"
"561","521","20230715","3.00","3.00","3.00"
"562","521","20230715","4.00","5.00","5.00"
"563","521","20230715","4.00","4.00","4.00"
"564","521","20230715","5.00","4.00","4.00"
"565","521","20230715","4.00","4.00","4.00"
"566","532","20230715","3.00","3.00","2.00"
"567","532","20230715","2.00","5.00","3.00"
"568","532","20230715","2.00","2.00","4.00"
"569","532","20230715","3.00","2.00","3.00"
"570","532","20230715","2.00","3.00","3.00"
"571","532","20230715","3.00","3.00","3.00"
"572","532","20230715","3.00","3.00","3.00"
"573","532","20230715","5.00","2.00","3.00"
"574","532","20230715","2.00","2.00","4.00"
"575","532","20230715","3.00","4.00","3.00"
"576","532","20230715","3.00","3.00","2.00"
"577","532","20230715","2.00","3.00","3.00"
"578","554","20230715","4.00","4.00","4.00"
"579","554","20230715","2.00","5.00","4.00"
"580","554","20230715","5.00","2.00","4.00"
"581","554","20230715","3.00","4.00","4.00"
"582","554","20230715","4.00","3.00","4.00"
"583","554","20230715","4.00","4.00","4.00"
"584","574","20230715","3.00","4.00","5.00"
"585","574","20230715","5.00","4.00","5.00"
"586","574","20230715","4.00","5.00","4.00"
"587","574","20230715","4.00","4.00","5.00"
"588","574","20230715","5.00","4.00","5.00"
"589","574","20230715","4.00","5.00","4.00"
"590","578","20230715","3.00","4.00","2.00"
"591","578","20230715","4.00","3.00","3.00"
"592","578","20230715","3.00","5.00","4.00"
"593","578","20230715","3.00","5.00","4.00"
"594","578","20230715","3.00","3.00","4.00"
"595","612","20230715","3.00","2.00","3.00"
"596","612","20230715","3.00","4.00","3.00"
"597","612","20230715","3.00","4.00","3.00"
"598","612","20230715","3.00","2.00","4.00"
"599","612","20230715","2.00","4.00","2.00"
"600","612","20230715","2.00","3.00","2.00"
"601","612","20230715","3.00","3.00","4.00"
"602","612","20230715","2.00","4.00","3.00"
"603","627","20230715","5.00","3.00","3.00"
"604","627","20230715","3.00","3.00","4.00"
"605","627","20230715","2.00","3.00","3.00"
"606","627","20230715","3.00","4.00","3.00"
"607","627","20230715","3.00","3.00","3.00"
"608","627","20230715","3.00","3.00","3.00"
"609","627","20230715","4.00","3.00","3.00"
"610","665","20230715","2.00","2.00","2.00"
"611","665","20230715","3.00","3.00","2.00"
"612","665","20230715","2.00","3.00","3.00"
"613","665","20230715","3.00","2.00","1.00"
"614","665","20230715","1.00","2.00","1.00"
"615","665","20230715","2.00","2.00","2.00"
"616","665","20230715","3.00","3.00","1.00"
"617","677","20230715","2.00","2.00","2.00"
"618","677","20230715","2.00","2.00","3.00"
"619","677","20230715","3.00","3.00","2.00"
"620","677","20230715","2.00","2.00","3.00"
"621","677","20230715","3.00","3.00","3.00"
"622","677","20230715","2.00","3.00","3.00"
"623","677","20230715","2.00","3.00","2.00"
"624","681","20230715","5.00","4.00","5.00"
"625","681","20230715","4.00","4.00","5.00"
"626","681","20230715","5.00","4.00","4.00"
"627","681","20230715","5.00","4.00","4.00"
"628","681","20230715","4.00","4.00","5.00"
"629","685","20230715","5.00","5.00","4.00"
"630","685","20230715","5.00","5.00","4.00"
"631","685","20230715","5.00","5.00","5.00"
"632","685","20230715","5.00","5.00","5.00"
"633","685","20230715","3.00","5.00","4.00"
"634","685","20230715","5.00","5.00","4.00"
"635","685","20230715","4.00","5.00","5.00"
"636","685","20230715","5.00","5.00","5.00"
